CUSTOMER;PRODOTTO;YW;START_DATE;END_DATE;PriceUnits;PriceVolume;Units;Volume;Value;WD
Customer B;SOLE E LUNA VP;2018-36;43346;43352;9,378947368;42,68263473;76;16,7;712,8;12
Customer B;SOLE E LUNA VP;2018-37;43353;43359;9,347191011;40,77941176;89;20,4;831,9;10
Customer B;SOLE E LUNA VP;2018-38;43360;43366;9,491549296;42,92356688;71;15,7;673,9;9
Customer B;SOLE E LUNA VP;2018-39;43367;43373;10,73333333;47,82178218;45;10,1;483;10
Customer B;SOLE E LUNA VP;2018-40;43374;43380;8,615384615;37,96610169;52;11,8;448;10
Customer B;SOLE E LUNA VP;2018-41;43381;43387;10,053125;44,68055556;32;7,2;321,7;7
Customer B;SOLE E LUNA VP;2018-42;43388;43394;7,997587131;36,02777778;373;82,8;2983,1;15
Customer B;SOLE E LUNA VP;2018-43;43395;43401;8,031972789;36,2734255;294;65,1;2361,4;21
Customer B;SOLE E LUNA VP;2018-44;43402;43408;8,555882353;38,52980132;136;30,2;1163,6;22
Customer B;SOLE E LUNA VP;2018-45;43409;43415;9,436231884;42,83552632;69;15,2;651,1;8
Customer B;SOLE E LUNA VP;2018-46;43416;43422;8,992063492;41,05072464;63;13,8;566,5;6
Customer B;SOLE E LUNA VP;2018-47;43423;43429;9,227777778;41,525;54;12;498,3;7
Customer B;SOLE E LUNA VP;2018-48;43430;43436;9,47254902;42,37719298;51;11,4;483,1;7
Customer B;SOLE E LUNA VP;2018-49;43437;43443;9,218867925;41,05882353;53;11,9;488,6;7
Customer B;SOLE E LUNA VP;2018-50;43444;43450;9,676923077;42,6440678;26;5,9;251,6;3
Customer B;SOLE E LUNA VP;2018-51;43451;43457;10,56969697;47,78082192;33;7,3;348,8;4
Customer B;SOLE E LUNA VP;2018-52;43458;43464;8,090133333;36,55180723;375;83;3033,8;16
Customer B;SOLE E LUNA VP;2019-01;43465;43471;8,227303183;37,12547241;597;132,3;4911,7;40
Customer B;SOLE E LUNA VP;2019-02;43472;43478;8,580434783;38,69607843;368;81,6;3157,6;39
Customer B;SOLE E LUNA VP;2019-03;43479;43485;8,950251256;40,3877551;199;44,1;1781,1;30
Customer B;SOLE E LUNA VP;2019-04;43486;43492;8,914393939;40,02380952;132;29,4;1176,7;27
Customer B;SOLE E LUNA VP;2019-05;43493;43499;9,239393939;41,9587156;99;21,8;914,7;22
Customer B;SOLE E LUNA VP;2019-06;43500;43506;9,1125;41,48780488;56;12,3;510,3;12
Customer B;SOLE E LUNA VP;2019-07;43507;43513;9,405769231;42,53043478;52;11,5;489,1;15
Customer B;SOLE E LUNA VP;2019-08;43514;43520;10,62222222;48,40506329;36;7,9;382,4;15
Customer B;SOLE E LUNA VP;2019-09;43521;43527;11,30697674;51,72340426;43;9,4;486,2;15
Customer B;SOLE E LUNA VP;2019-10;43528;43534;11,155;48,5;20;4,6;223,1;8
Customer B;SOLE E LUNA VP;2019-11;43535;43541;11,28;48,34285714;15;3,5;169,2;6
Customer B;SOLE E LUNA VP;2019-12;43542;43548;11,16666667;49,62962963;12;2,7;134;5
Customer B;SOLE E LUNA VP;2019-13;43549;43555;8,141577061;36,99511401;279;61,4;2271,5;18
Customer B;SOLE E LUNA VP;2019-14;43556;43562;8,036689038;36,39716312;447;98,7;3592,4;25
Customer B;SOLE E LUNA VP;2019-15;43563;43569;8,494258373;38,17849462;209;46,5;1775,3;20
Customer B;SOLE E LUNA VP;2019-16;43570;43576;8,378985507;37,66449511;138;30,7;1156,3;17
Customer B;SOLE E LUNA VP;2019-17;43577;43583;8,462637363;38,12376238;91;20,2;770,1;11
Customer B;SOLE E LUNA VP;2019-18;43584;43590;8,719178082;39,78125;73;16;636,5;9
Customer B;SOLE E LUNA VP;2019-19;43591;43597;8,705084746;39,50769231;59;13;513,6;8
Customer B;SOLE E LUNA VP;2019-20;43598;43604;8,6725;38,12087912;40;9,1;346,9;6
Customer B;SOLE E LUNA VP;2019-21;43605;43611;10,02380952;44,78723404;21;4,7;210,5;4
Customer B;SOLE E LUNA VP;2019-22;43612;43618;8,003183024;36,13413174;377;83,5;3017,2;17
Customer B;SOLE E LUNA VP;2019-23;43619;43625;8,010322581;35,9884058;310;69;2483,2;16
Customer B;SOLE E LUNA VP;2019-24;43626;43632;7,985714286;35,89085072;280;62,3;2236;15
Customer B;SOLE E LUNA VP;2019-25;43633;43639;8,1392;36,20640569;125;28,1;1017,4;12
Customer B;SOLE E LUNA VP;2019-26;43640;43646;8,46056338;38,01898734;71;15,8;600,7;7
Customer B;SOLE E LUNA VP;2019-27;43647;43653;8,507352941;37,32258065;68;15,5;578,5;6
Customer B;SOLE E LUNA VP;2019-28;43654;43660;8,052;35,94642857;50;11,2;402,6;5
Customer B;SOLE E LUNA VP;2019-29;43661;43667;11,66875;51,86111111;32;7,2;373,4;5
Customer B;SOLE E LUNA VP;2019-30;43668;43674;10,97777778;47,61445783;36;8,3;395,2;6
Customer B;SOLE E LUNA VP;2019-31;43675;43681;8,776190476;40,06521739;21;4,6;184,3;3
Customer B;SOLE E LUNA VP;2019-32;43682;43688;10,56956522;46,75;23;5,2;243,1;6
Customer B;SOLE E LUNA VP;2019-33;43689;43695;10,778125;47,90277778;32;7,2;344,9;4
Customer B;SOLE E LUNA VP;2019-34;43696;43702;10,1;42,925;17;4;171,7;2
Customer B;SOLE E LUNA VP;2019-35;43703;43709;11,2;51,69230769;18;3,9;201,6;2
Customer B;SOLE E LUNA VP;2019-36;43710;43716;11,26538462;51,38596491;26;5,7;292,9;3
Customer B;SOLE E LUNA VP;2019-37;43717;43723;10,30454545;44,45098039;22;5,1;226,7;3
Customer B;SOLE E LUNA VP;2019-38;43724;43730;7,956179775;35,70252101;267;59,5;2124,3;14
Customer B;SOLE E LUNA VP;2019-39;43731;43737;7,917484663;35,84861111;326;72;2581,1;14
Customer B;SOLE E LUNA VP;2019-40;43738;43744;8,47375;38,1915493;160;35,5;1355,8;22
Customer B;SOLE E LUNA VP;2019-41;43745;43751;8,993203883;40,44978166;103;22,9;926,3;11
Customer B;SOLE E LUNA VP;2019-42;43752;43758;9,704545455;44,02061856;44;9,7;427;5
Customer B;SOLE E LUNA VP;2019-43;43759;43765;10,20178571;45,34126984;56;12,6;571,3;6
Customer B;SOLE E LUNA VP;2019-44;43766;43772;7,840972222;35,33959311;288;63,9;2258,2;16
Customer B;SOLE E LUNA VP;2019-45;43773;43779;7,850447761;35,49122807;335;74,1;2629,9;14
Customer B;SOLE E LUNA VP;2019-46;43780;43786;8,773469388;39,62211982;196;43,4;1719,6;11
Customer B;SOLE E LUNA VP;2019-47;43787;43793;9,369117647;42,19205298;68;15,1;637,1;6
Customer B;SOLE E LUNA VP;2019-48;43794;43800;9,644680851;42,76415094;47;10,6;453,3;6
Customer B;SOLE E LUNA VP;2019-49;43801;43807;9,504761905;42,46808511;21;4,7;199,6;4
Customer B;SOLE E LUNA VP;2019-50;43808;43814;10,58846154;47,46551724;26;5,8;275,3;3
Customer B;SOLE E LUNA VP;2019-51;43815;43821;12,3;53,18918919;16;3,7;196,8;1
Customer B;SOLE E LUNA VP;2019-52;43822;43828;8,05819209;36,29262087;177;39,3;1426,3;10
Customer B;SOLE E LUNA VP;2020-01;43829;43835;7,954411765;36;272;60,1;2163,6;13
Customer B;SOLE E LUNA VP;2020-02;43836;43842;8,79;39,69677419;140;31;1230,6;9
Customer B;SOLE E LUNA VP;2020-03;43843;43849;9,432258065;42,17307692;93;20,8;877,2;8
Customer B;SOLE E LUNA VP;2020-04;43850;43856;9,44;41,87096774;55;12,4;519,2;6
Customer B;SOLE E LUNA VP;2020-05;43857;43863;9,430769231;41,55932203;52;11,8;490,4;5
Customer B;SOLE E LUNA VP;2020-06;43864;43870;9,51;43,22727273;40;8,8;380,4;3
Customer B;SOLE E LUNA VP;2020-07;43871;43877;9,315909091;40,99;44;10;409,9;6
Customer B;SOLE E LUNA VP;2020-08;43878;43884;9,861818182;44,45901639;55;12,2;542,4;7
Customer B;SOLE E LUNA VP;2020-09;43885;43891;10,21470588;45,1038961;34;7,7;347,3;5
Customer B;SOLE E LUNA VP;2020-10;43892;43898;11,24375;49,97222222;16;3,6;179,9;2
Customer B;SOLE E LUNA VP;2020-11;43899;43905;8,85;40,84615385;12;2,6;106,2;1
Customer B;SOLE E LUNA VP;2020-12;43906;43912;8,003361345;36,00756144;238;52,9;1904,8;22
Customer B;SOLE E LUNA VP;2020-13;43913;43919;7,973480663;35,99002494;362;80,2;2886,4;23
Customer B;SOLE E LUNA VP;2020-14;43920;43926;8,670807453;38,77777778;161;36;1396;18
Customer B;SOLE E LUNA VP;2020-15;43927;43933;9,245882353;41,36315789;85;19;785,9;10
Customer B;SOLE E LUNA VP;2020-16;43934;43940;9,336111111;42,5443038;36;7,9;336,1;4
Customer B;SOLE E LUNA VP;2020-17;43941;43947;9,316666667;41,40740741;48;10,8;447,2;6
Customer B;SOLE E LUNA VP;2020-18;43948;43954;9,29;42,22727273;20;4,4;185,8;2
Customer B;SOLE E LUNA VP;2020-19;43955;43961;9,841176471;44,02631579;17;3,8;167,3;2
Customer B;SOLE E LUNA VP;2020-20;43962;43968;11,2625;50,05555556;8;1,8;90,1;1
Customer B;SOLE E LUNA VP;2020-21;43969;43975;11,64444444;52,4;9;2;104,8;1
Customer B;SOLE E LUNA VP;2020-22;43976;43982;10,75;48,5483871;14;3,1;150,5;1
Customer B;SOLE E LUNA VP;2020-23;43983;43989;11,78;51,2173913;10;2,3;117,8;1
Customer B;SOLE E LUNA VP;2020-24;43990;43996;11,95;55,15384615;6;1,3;71,7;1
Customer B;SOLE E LUNA VP;2020-25;43997;44003;10,46;47,54545455;5;1,1;52,3;1
Customer B;SOLE E LUNA VP;2020-26;44004;44010;11,55714286;53,93333333;7;1,5;80,9;1
Customer B;SOLE E LUNA VP;2020-27;44011;44017;10,2;51;2;0,4;20,4;1
Customer B;SOLE E LUNA VP;2020-28;44018;44024;11,0625;49,16666667;8;1,8;88,5;1
Customer B;SOLE E LUNA VP;2020-29;44025;44031;9,12;41,45454545;5;1,1;45,6;1
Customer B;SOLE E LUNA VP;2020-30;44032;44038;7,459856631;33,24760383;279;62,6;2081,3;16
Customer B;SOLE E LUNA VP;2020-31;44039;44045;7,433435583;33,51728907;326;72,3;2423,3;16
Customer B;SOLE E LUNA VP;2020-32;44046;44052;7,771428571;34,94972067;161;35,8;1251,2;13
Customer B;SOLE E LUNA VP;2020-33;44053;44059;8,201234568;37,53107345;81;17,7;664,3;9
Customer B;SOLE E LUNA VP;2020-34;44060;44066;8,255172414;37,21243523;87;19,3;718,2;8
Customer B;SOLE E LUNA VP;2020-35;44067;44073;8,151851852;36,48066298;81;18,1;660,3;9
Customer B;SOLE E LUNA VP;2020-36;44074;44080;8,785185185;40,20338983;27;5,9;237,2;4
Customer B;SOLE E LUNA VP;2020-37;44081;44087;10,97894737;50,87804878;19;4,1;208,6;2
Customer B;SOLE E LUNA VP;2020-38;44088;44094;10,35217391;46,68627451;23;5,1;238,1;3
Customer B;SOLE E LUNA VP;2020-39;44095;44101;10;43,75;14;3,2;140;1
Customer B;SOLE E LUNA VP;2020-40;44102;44108;12,2875;51,73684211;8;1,9;98,3;3
Customer B;SOLE E LUNA VP;2020-41;44109;44115;8,923076923;40;26;5,8;232;6
Customer B;SOLE E LUNA VP;2020-42;44116;44122;7,945098039;36,09799555;204;44,9;1620,8;13
Customer B;SOLE E LUNA VP;2020-43;44123;44129;7,752091255;34,97084048;263;58,3;2038,8;14
Customer B;SOLE E LUNA VP;2020-44;44130;44136;8,198709677;37,15789474;155;34,2;1270,8;12
Customer B;SOLE E LUNA VP;2020-45;44137;44143;8,725925926;39,10373444;108;24,1;942,4;10
Customer B;SOLE E LUNA VP;2020-46;44144;44150;8,685714286;38,80851064;63;14,1;547,2;7
Customer B;SOLE E LUNA VP;2020-47;44151;44157;8,567346939;39,23364486;49;10,7;419,8;6
Customer B;SOLE E LUNA VP;2020-48;44158;44164;9,975;46,03846154;24;5,2;239,4;3
Customer B;SOLE E LUNA VP;2020-49;44165;44171;10,91875;47,21621622;16;3,7;174,7;3
Customer B;SOLE E LUNA VP;2020-50;44172;44178;11,308;50,48214286;25;5,6;282,7;3
Customer B;SOLE E LUNA VP;2020-51;44179;44185;9,344444444;42,05;27;6;252,3;3
Customer B;SOLE E LUNA VP;2020-52;44186;44192;7,384482759;35,99159664;58;11,9;428,3;5
Customer B;SOLE E LUNA VP;2021-00;44193;44199;6,606733167;32,58671587;401;81,3;2649,3;14
Customer B;SOLE E LUNA VP;2021-01;44200;44206;6,568219178;32,57336957;365;73,6;2397,4;15
Customer B;SOLE E LUNA VP;2021-02;44207;44213;7,107344633;35,53672316;177;35,4;1258;13
Customer B;SOLE E LUNA VP;2021-03;44214;44220;7,835064935;38,1835443;77;15,8;603,3;7
Customer B;SOLE E LUNA VP;2021-04;44221;44227;8,242857143;39,64122137;63;13,1;519,3;5
Customer B;SOLE E LUNA VP;2021-05;44228;44234;8,356603774;38,85087719;53;11,4;442,9;5
Customer B;SOLE E LUNA VP;2021-06;44235;44241;7,997435897;37,57831325;39;8,3;311,9;9
Customer B;SOLE E LUNA VP;2021-07;44242;44248;9,274193548;43,56060606;31;6,6;287,5;6
Customer B;SOLE E LUNA VP;2021-08;44249;44255;6,655228758;33,00648298;306;61,7;2036,5;13
Customer B;SOLE E LUNA VP;2021-09;44256;44262;6,660839161;33,18815331;286;57,4;1905;13
Customer B;SOLE E LUNA VP;2021-10;44263;44269;7,083571429;35,16666667;140;28,2;991,7;16
Customer B;SOLE E LUNA VP;2021-11;44270;44276;7,121782178;34,74879227;101;20,7;719,3;13
Customer B;SOLE E LUNA VP;2021-12;44277;44283;7,191588785;35,625;107;21,6;769,5;9
Customer B;SOLE E LUNA VP;2021-13;44284;44290;6,988372093;34,73988439;86;17,3;601;9
Customer B;SOLE E LUNA VP;2021-14;44291;44297;7,136781609;35,48;87;17,5;620,9;7
Customer B;SOLE E LUNA VP;2021-15;44298;44304;8,011764706;39,47826087;68;13,8;544,8;6
Customer B;SOLE E LUNA VP;2021-16;44305;44311;6,590368272;32,90523338;353;70,7;2326,4;15
Customer B;SOLE E LUNA VP;2021-17;44312;44318;6,345021645;31,69081081;462;92,5;2931,4;20
Customer B;SOLE E LUNA VP;2021-18;44319;44325;6,873584906;34,6952381;159;31,5;1092,9;17
Customer B;SOLE E LUNA VP;2021-19;44326;44332;7,180794702;35,90397351;151;30,2;1084,3;17
Customer B;SOLE E LUNA VP;2021-20;44333;44339;7,111956522;35,17741935;92;18,6;654,3;10
Customer B;SOLE E LUNA VP;2021-21;44340;44346;7,206666667;35,73553719;60;12,1;432,4;6
Customer B;SOLE E LUNA VP;2021-22;44347;44353;7,899782609;40,51170569;460;89,7;3633,9;18
Customer B;SOLE E LUNA VP;2021-23;44354;44360;7,842332613;40,21040975;463;90,3;3631;23
Customer B;SOLE E LUNA VP;2021-24;44361;44367;8,498305085;43,82867133;295;57,2;2507;21
Customer B;SOLE E LUNA VP;2021-25;44368;44374;8,55451505;44,02409639;299;58,1;2557,8;15
Customer B;SOLE E LUNA VP;2021-26;44375;44381;8,437048193;43,09384615;332;65;2801,1;21
Customer B;SOLE E LUNA VP;2021-27;44382;44388;8,62437276;43,8287796;279;54,9;2406,2;18
Customer B;SOLE E LUNA VP;2021-28;44389;44395;8,790310078;44,73175542;258;50,7;2267,9;16
Customer B;SOLE E LUNA VP;2021-29;44396;44402;8,753240741;44,07226107;216;42,9;1890,7;18
Customer B;SOLE E LUNA VP;2021-30;44403;44409;8,908189655;45,52202643;232;45,4;2066,7;16
Customer B;COMPETITION 1;2018-05;43129;43135;14,03333333;44,31578947;6;1,9;84,2;12
Customer B;COMPETITION 1;2018-06;43136;43142;13,57;45,23333333;10;3;135,7;18
Customer B;COMPETITION 1;2018-07;43143;43149;9,959459459;33,5;37;11;368,5;28
Customer B;COMPETITION 1;2018-08;43150;43156;9,904255319;33,0141844;47;14,1;465,5;32
Customer B;COMPETITION 1;2018-09;43157;43163;11,27826087;37,05714286;23;7;259,4;26
Customer B;COMPETITION 1;2018-10;43164;43170;14,17272727;45,85294118;11;3,4;155,9;25
Customer B;COMPETITION 1;2018-11;43171;43177;13,46666667;44,88888889;15;4,5;202;24
Customer B;COMPETITION 1;2018-12;43178;43184;13,33;45,96551724;10;2,9;133,3;22
Customer B;COMPETITION 1;2018-13;43185;43191;13,925;45,46938776;16;4,9;222,8;20
Customer B;COMPETITION 1;2018-14;43192;43198;9,862962963;33,2875;27;8;266,3;27
Customer B;COMPETITION 1;2018-15;43199;43205;9,202040816;30,88356164;49;14,6;450,9;30
Customer B;COMPETITION 1;2018-16;43206;43212;10,724;36,22972973;25;7,4;268,1;27
Customer B;COMPETITION 1;2018-17;43213;43219;14,53333333;45,89473684;6;1,9;87,2;8
Customer B;COMPETITION 1;2018-18;43220;43226;11,34444444;36,46428571;9;2,8;102,1;11
Customer B;COMPETITION 1;2018-19;43227;43233;10,81428571;35,62352941;28;8,5;302,8;21
Customer B;COMPETITION 1;2018-20;43234;43240;9,929411765;33,42574257;34;10,1;337,6;31
Customer B;COMPETITION 1;2018-21;43241;43247;10,104;33,23684211;25;7,6;252,6;24
Customer B;COMPETITION 1;2018-22;43248;43254;9,541463415;32,06557377;41;12,2;391,2;29
Customer B;COMPETITION 1;2018-23;43255;43261;9,695833333;32,77464789;24;7,1;232,7;17
Customer B;COMPETITION 1;2018-24;43262;43268;9,752941176;31,88461538;17;5,2;165,8;12
Customer B;COMPETITION 1;2018-25;43269;43275;10,03125;32,75510204;16;4,9;160,5;11
Customer B;COMPETITION 1;2018-26;43276;43282;10,85;36,16666667;6;1,8;65,1;6
Customer B;COMPETITION 1;2018-27;43283;43289;9,766666667;32,55555556;9;2,7;87,9;6
Customer B;COMPETITION 1;2018-28;43290;43296;10,4;36;9;2,6;93,6;10
Customer B;COMPETITION 1;2018-29;43297;43303;10,95714286;36,52380952;7;2,1;76,7;7
Customer B;COMPETITION 1;2018-30;43304;43310;10,575;35,25;4;1,2;42,3;6
Customer B;COMPETITION 1;2018-31;43311;43317;10,6625;34,12;8;2,5;85,3;7
Customer B;COMPETITION 1;2018-32;43318;43324;9,614285714;33,65;7;2;67,3;10
Customer B;COMPETITION 1;2018-33;43325;43331;9,525;31,75;4;1,2;38,1;7
Customer B;COMPETITION 1;2018-34;43332;43338;9,533333333;31,77777778;3;0,9;28,6;3
Customer B;COMPETITION 1;2018-35;43339;43345;10,91666667;36,38888889;6;1,8;65,5;5
Customer B;COMPETITION 1;2018-36;43346;43352;10,92222222;35,10714286;9;2,8;98,3;7
Customer B;COMPETITION 1;2018-37;43353;43359;8,714285714;30,5;7;2;61;5
Customer B;COMPETITION 1;2018-38;43360;43366;12,375;38,07692308;4;1,3;49,5;9
Customer B;COMPETITION 1;2018-39;43367;43373;9,685714286;32,28571429;7;2,1;67,8;6
Customer B;COMPETITION 1;2018-40;43374;43380;9,685714286;32,28571429;7;2,1;67,8;4
Customer B;COMPETITION 1;2018-41;43381;43387;9,6;32;1;0,3;9,6;4
Customer B;COMPETITION 1;2018-42;43388;43394;9,95;31,42105263;6;1,9;59,7;10
Customer B;COMPETITION 1;2018-43;43395;43401;10,08571429;32,09090909;7;2,2;70,6;8
Customer B;COMPETITION 1;2018-44;43402;43408;9,771428571;32,57142857;7;2,1;68,4;6
Customer B;COMPETITION 1;2018-45;43409;43415;9,55;31,83333333;8;2,4;76,4;8
Customer B;COMPETITION 1;2018-46;43416;43422;9,56;31,86666667;5;1,5;47,8;3
Customer B;COMPETITION 1;2018-47;43423;43429;9,7;32,33333333;6;1,8;58,2;4
Customer B;COMPETITION 1;2018-48;43430;43436;10,4;32;4;1,3;41,6;6
Customer B;COMPETITION 1;2018-50;43444;43450;11,13333333;33,4;3;1;33,4;1
Customer B;COMPETITION 1;2018-51;43451;43457;12,58;39,3125;5;1,6;62,9;3
Customer B;COMPETITION 1;2018-52;43458;43464;11,1;37;1;0,3;11,1;1
Customer B;COMPETITION 1;2019-01;43465;43471;11,15;31,85714286;2;0,7;22,3;1
Customer B;COMPETITION 1;2019-04;43486;43492;12,7;42,33333333;3;0,9;38,1;1
Customer B;COMPETITION 1;2019-05;43493;43499;11,1;37;1;0,3;11,1;1
Customer B;COMPETITION 1;2019-06;43500;43506;15,8;52,66666667;1;0,3;15,8;1
Customer B;COMPETITION 1;2019-09;43521;43527;10,775;35,91666667;4;1,2;43,1;7
Customer B;COMPETITION 1;2019-10;43528;43534;9,533333333;31,77777778;3;0,9;28,6;5
Customer B;COMPETITION 1;2019-11;43535;43541;10,775;35,91666667;4;1,2;43,1;4
Customer B;COMPETITION 1;2019-20;43598;43604;11,475;38,25;4;1,2;45,9;1
Customer B;COMPETITION 1;2019-21;43605;43611;13,5;45;2;0,6;27;1
Customer B;COMPETITION 1;2019-22;43612;43618;6,8;22,66666667;2;0,6;13,6;5
Customer B;COMPETITION 1;2019-23;43619;43625;8,271428571;28,95;7;2;57,9;6
Customer B;COMPETITION 1;2019-28;43654;43660;13,6;45,33333333;1;0,3;13,6;1
Customer B;COMPETITION 1;2019-31;43675;43681;9,6;32;1;0,3;9,6;1
Customer B;COMPETITION 1;2020-15;43927;43933;11,9;47,6;2;0,5;23,8;1
Customer B;COMPETITION 1;2020-40;44102;44108;9,9;33;1;0,3;9,9;1
Customer B;COMPETITION 1;2020-42;44116;44122;9,9;33;2;0,6;19,8;1
Customer B;COMPETITION 1;2020-43;44123;44129;9,9;33;1;0,3;9,9;1
Customer B;COMPETITION 1;2020-47;44151;44157;12,6;31,5;1;0,4;12,6;1
Customer B;COMPETITION 2;2018-12;43178;43184;8,1;45;5;0,9;40,5;1
Customer B;COMPETITION 2;2018-15;43199;43205;7,433333333;44,6;3;0,5;22,3;5
Customer B;COMPETITION 2;2018-16;43206;43212;9,8;65,33333333;2;0,3;19,6;2
Customer B;COMPETITION 2;2018-17;43213;43219;7,633333333;38,16666667;3;0,6;22,9;4
Customer B;COMPETITION 2;2018-18;43220;43226;8,966666667;53,8;6;1;53,8;1
Customer B;COMPETITION 2;2018-19;43227;43233;8,9;63,57142857;5;0,7;44,5;1
Customer B;COMPETITION 2;2018-20;43234;43240;8,357142857;65;7;0,9;58,5;1
Customer B;COMPETITION 2;2018-22;43248;43254;9;90;1;0,1;9;1
Customer B;COMPETITION 2;2018-23;43255;43261;8,54;53,375;5;0,8;42,7;4
Customer B;COMPETITION 2;2018-24;43262;43268;8,58;53,625;5;0,8;42,9;2
Customer B;COMPETITION 2;2018-25;43269;43275;8,8625;54,53846154;8;1,3;70,9;1
Customer B;COMPETITION 2;2018-28;43290;43296;7,75;77,5;2;0,2;15,5;1
Customer B;COMPETITION 2;2018-29;43297;43303;9,74;60,875;5;0,8;48,7;1
Customer B;COMPETITION 2;2018-30;43304;43310;8,875;59,16666667;4;0,6;35,5;2
Customer B;COMPETITION 2;2018-32;43318;43324;9,333333333;56;3;0,5;28;2
Customer B;COMPETITION 2;2018-33;43325;43331;7,4;44,4;3;0,5;22,2;1
Customer B;COMPETITION 2;2018-34;43332;43338;9,95;66,33333333;2;0,3;19,9;1
Customer B;COMPETITION 2;2018-37;43353;43359;7,366666667;36,83333333;3;0,6;22,1;4
Customer B;COMPETITION 2;2018-38;43360;43366;7,25;41,42857143;4;0,7;29;3
Customer B;COMPETITION 2;2018-39;43367;43373;6,125;40,83333333;4;0,6;24,5;3
Customer B;COMPETITION 2;2018-41;43381;43387;6,44;32,2;5;1;32,2;3
Customer B;COMPETITION 2;2018-42;43388;43394;4,5;30;2;0,3;9;1
Customer B;COMPETITION 2;2018-48;43430;43436;6,75;33,75;2;0,4;13,5;4
Customer B;COMPETITION 2;2018-49;43437;43443;7,65;45,9;6;1;45,9;4
Customer B;COMPETITION 2;2019-05;43493;43499;10,7;45,85714286;3;0,7;32,1;8
Customer B;COMPETITION 2;2019-06;43500;43506;6,8;68;1;0,1;6,8;5
Customer B;COMPETITION 2;2019-07;43507;43513;6,95;69,5;2;0,2;13,9;6
Customer B;COMPETITION 2;2019-08;43514;43520;6,05;40,33333333;4;0,6;24,2;6
Customer B;COMPETITION 2;2019-09;43521;43527;6,3;63;1;0,1;6,3;1
Customer B;COMPETITION 2;2019-10;43528;43534;6,425;64,25;4;0,4;25,7;5
Customer B;COMPETITION 2;2019-12;43542;43548;7,066666667;47,11111111;6;0,9;42,4;5
Customer B;COMPETITION 2;2019-13;43549;43555;8,185714286;63,66666667;7;0,9;57,3;3
Customer B;COMPETITION 2;2019-14;43556;43562;6,8;34;1;0,2;6,8;4
Customer B;COMPETITION 2;2019-15;43563;43569;7,2;36;2;0,4;14,4;1
Customer B;COMPETITION 2;2019-17;43577;43583;6,8;34;1;0,2;6,8;4
Customer B;COMPETITION 2;2019-18;43584;43590;9,15;36,6;2;0,5;18,3;1
Customer B;COMPETITION 2;2019-19;43591;43597;7,65;51;2;0,3;15,3;4
Customer B;COMPETITION 2;2019-20;43598;43604;8,1;48,6;3;0,5;24,3;5
Customer B;COMPETITION 2;2019-21;43605;43611;8,014285714;40,07142857;7;1,4;56,1;4
Customer B;COMPETITION 2;2019-22;43612;43618;6,842857143;39,91666667;7;1,2;47,9;7
Customer B;COMPETITION 2;2019-23;43619;43625;5,5625;34,23076923;8;1,3;44,5;5
Customer B;COMPETITION 2;2019-24;43626;43632;6,1;43,57142857;5;0,7;30,5;5
Customer B;COMPETITION 2;2019-25;43633;43639;4,62;28,875;5;0,8;23,1;7
Customer B;COMPETITION 2;2019-26;43640;43646;5,555555556;35,71428571;9;1,4;50;8
Customer B;COMPETITION 2;2019-27;43647;43653;7,55;50,33333333;2;0,3;15,1;6
Customer B;COMPETITION 2;2019-28;43654;43660;5;25;4;0,8;20;5
Customer B;COMPETITION 2;2019-29;43661;43667;5;25;1;0,2;5;4
Customer B;COMPETITION 2;2019-30;43668;43674;6,733333333;40,4;3;0,5;20,2;6
Customer B;COMPETITION 2;2019-31;43675;43681;5;25;3;0,6;15;5
Customer B;COMPETITION 2;2019-32;43682;43688;5,666666667;34;3;0,5;17;8
Customer B;COMPETITION 2;2019-33;43689;43695;6,816666667;40,9;6;1;40,9;3
Customer B;COMPETITION 2;2019-37;43717;43723;4,66;23,3;5;1;23,3;4
Customer B;COMPETITION 2;2019-39;43731;43737;4,788888889;28,73333333;9;1,5;43,1;3
Customer B;COMPETITION 2;2019-40;43738;43744;6,0375;32,2;8;1,5;48,3;3
Customer B;COMPETITION 2;2019-41;43745;43751;4,6;24,76923077;7;1,3;32,2;5
Customer B;COMPETITION 2;2019-42;43752;43758;5,48;30,44444444;5;0,9;27,4;5
Customer B;COMPETITION 2;2019-45;43773;43779;4,6;27,6;3;0,5;13,8;4
Customer B;COMPETITION 2;2019-48;43794;43800;5,475;36,5;4;0,6;21,9;1
